afl_player_id,name,full_name,display_name,team_name,team_key,position,number,headshot_url,photo_url
1002228,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1002228_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1002228_450.png
1027935,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1027935_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1027935_450.png
994077,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/994077_450.png,https://fantasy.afl.com.au/assets/media/players/afl/994077_450.png
1009385,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1009385_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1009385_450.png
1027058,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1027058_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1027058_450.png
1027687,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1027687_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1027687_450.png
1029589,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1029589_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1029589_450.png
1032922,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1032922_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1032922_450.png
990740,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/990740_450.png,https://fantasy.afl.com.au/assets/media/players/afl/990740_450.png
997316,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/997316_450.png,https://fantasy.afl.com.au/assets/media/players/afl/997316_450.png
296291,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/296291_450.png,https://fantasy.afl.com.au/assets/media/players/afl/296291_450.png
1032106,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1032106_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1032106_450.png
1017114,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1017114_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1017114_450.png
